nuid,year,birth_year,female,white,black,hisp,asian,natam,missing,group,awd_perf,cmpl_civ,trr_new,arrest_total,tenure,L_cmpl_civ,L_arrest_total,L_trr_new,tenure2,tenure3,L_cmpl_civ2,L_cmpl_civ3,L_arrest_total2,L_arrest_total3,L_trr_new2,L_trr_new3
10044,2011,1972,0,0,0,1,0,0,0,99,6,3,1,60,3.6666667,3,45,0,13.444445,49.296299,9,27,2025,91125,0,0
10044,2012,1972,0,0,0,1,0,0,0,99,16,0,0,44,4.6666665,3,60,1,21.777777,101.62962,9,27,3600,216000,1,1
10044,2013,1972,0,0,0,1,0,0,0,99,35,1,0,70,5.6666665,0,44,0,32.111111,181.96295,0,0,1936,85184,0,0
10044,2014,1972,0,0,0,1,0,0,0,99,28,1,1,98,6.6666665,1,70,0,44.444443,296.29626,1,1,4900,343000,0,0
10044,2015,1972,0,0,0,1,0,0,0,99,33,1,4,67,7.6666665,1,98,1,58.777775,450.62961,1,1,9604,941192,1,1
10055,2015,1983,0,0,1,0,0,0,0,262,2,0,0,2,2.1666667,,,,4.6944447,10.171297,,,,,,
10083,2014,1989,0,1,0,0,0,0,0,202,20,1,1,48,2.25,,,,5.0625,11.390625,,,,,,
10083,2015,1989,0,1,0,0,0,0,0,202,53,1,3,109,3.25,1,48,1,10.5625,34.328125,1,1,2304,110592,1,1
10118,2011,1974,0,0,0,1,0,0,0,132,6,3,8,136,2.8333333,,,,8.0277777,22.745369,,,,,,
10118,2012,1974,0,0,0,1,0,0,0,132,2,1,8,51,3.8333333,3,136,8,14.694444,56.328701,9,27,18496,2515456,64,512
10118,2013,1974,0,0,0,1,0,0,0,132,5,0,6,67,4.8333335,1,51,8,23.361113,112.91205,1,1,2601,132651,64,512
10118,2014,1974,0,0,0,1,0,0,0,132,6,2,2,58,5.8333335,0,67,6,34.027779,198.49539,0,0,4489,300763,36,216
10118,2015,1974,0,0,0,1,0,0,0,132,4,1,3,56,6.8333335,2,58,2,46.694447,319.07874,4,8,3364,195112,4,8
10126,2015,1974,1,1,0,0,0,0,0,256,0,0,0,9,2.4166667,,,,5.8402781,14.114006,,,,,,
10180,2010,1980,0,1,0,0,0,0,0,123,10,0,0,26,1.8333334,,,,3.3611112,6.1620374,,,,,,
10180,2011,1980,0,1,0,0,0,0,0,123,20,2,2,65,2.8333333,0,26,0,8.0277777,22.745369,0,0,676,17576,0,0
10180,2012,1980,0,1,0,0,0,0,0,123,14,1,2,82,3.8333333,2,65,2,14.694444,56.328701,4,8,4225,274625,4,8
10180,2013,1980,0,1,0,0,0,0,0,123,20,3,1,84,4.8333335,1,82,2,23.361113,112.91205,1,1,6724,551368,4,8
10180,2014,1980,0,1,0,0,0,0,0,123,30,1,2,79,5.8333335,3,84,1,34.027779,198.49539,9,27,7056,592704,1,1
10180,2015,1980,0,1,0,0,0,0,0,123,16,2,1,36,6.8333335,1,79,2,46.694447,319.07874,1,1,6241,493039,4,8
10181,2011,1978,0,1,0,0,0,0,0,137,4,0,0,27,2.0833333,,,,4.3402777,9.042244,,,,,,
10181,2012,1978,0,1,0,0,0,0,0,137,9,0,1,50,3.0833333,0,27,0,9.5069437,29.313076,0,0,729,19683,0,0
10181,2013,1978,0,1,0,0,0,0,0,137,14,3,2,93,4.0833335,0,50,1,16.673613,68.083923,0,0,2500,125000,1,1
10181,2014,1978,0,1,0,0,0,0,0,137,25,4,2,116,5.0833335,3,93,2,25.840279,131.35475,9,27,8649,804357,4,8
10181,2015,1978,0,1,0,0,0,0,0,137,0,0,2,64,6.0833335,4,116,2,37.006947,225.1256,16,64,13456,1560896,4,8
10200,2010,1977,0,1,0,0,0,0,0,127,9,0,2,19,1.8333334,,,,3.3611112,6.1620374,,,,,,
10200,2011,1977,0,1,0,0,0,0,0,127,6,0,2,32,2.8333333,0,19,2,8.0277777,22.745369,0,0,361,6859,4,8
10200,2012,1977,0,1,0,0,0,0,0,127,3,0,2,13,3.8333333,0,32,2,14.694444,56.328701,0,0,1024,32768,4,8
10200,2013,1977,0,1,0,0,0,0,0,127,14,2,4,57,4.8333335,0,13,2,23.361113,112.91205,0,0,169,2197,4,8
10200,2014,1977,0,1,0,0,0,0,0,127,9,0,2,50,5.8333335,2,57,4,34.027779,198.49539,4,8,3249,185193,16,64
10200,2015,1977,0,1,0,0,0,0,0,127,0,1,1,106,6.8333335,0,50,2,46.694447,319.07874,0,0,2500,125000,4,8
10215,2008,1976,0,0,0,1,0,0,0,20,0,0,0,2,1.5833334,,,,2.5069447,3.9693291,,,,,,
10215,2009,1976,0,0,0,1,0,0,0,20,13,0,3,58,2.5833333,0,2,0,6.6736107,17.24016,0,0,4,8,0,0
10215,2010,1976,0,0,0,1,0,0,0,20,17,0,1,160,3.5833333,0,58,3,12.840278,46.010994,0,0,3364,195112,9,27
10215,2011,1976,0,0,0,1,0,0,0,20,48,0,1,60,4.5833335,0,160,1,21.006947,96.281837,0,0,25600,4096000,1,1
10215,2012,1976,0,0,0,1,0,0,0,20,19,0,0,28,5.5833335,0,60,1,31.173613,174.05267,0,0,3600,216000,1,1
10215,2013,1976,0,0,0,1,0,0,0,20,9,0,1,32,6.5833335,0,28,0,43.340279,285.32352,0,0,784,21952,0,0
10215,2014,1976,0,0,0,1,0,0,0,20,4,0,1,47,7.5833335,0,32,1,57.506947,436.09436,0,0,1024,32768,1,1
10215,2015,1976,0,0,0,1,0,0,0,20,4,0,0,0,8.583333,0,47,1,73.673607,632.36511,0,0,2209,103823,1,1
10243,2015,1983,0,0,0,1,0,0,0,270,0,0,1,27,2.5,,,,6.25,15.625,,,,,,
10250,2014,1985,0,0,0,1,0,0,0,210,12,0,0,13,2.1666667,,,,4.6944447,10.171297,,,,,,
10250,2015,1985,0,0,0,1,0,0,0,210,12,1,1,12,3.1666667,0,13,0,10.027779,31.754633,0,0,169,2197,0,0
10256,2014,1974,0,0,0,1,0,0,0,208,6,0,1,3,2.0833333,,,,4.3402777,9.042244,,,,,,
10256,2015,1974,0,0,0,1,0,0,0,208,12,0,4,44,3.0833333,0,3,1,9.5069437,29.313076,0,0,9,27,1,1
10261,2014,1977,0,0,0,1,0,0,0,222,6,0,1,13,1.8333334,,,,3.3611112,6.1620374,,,,,,
10261,2015,1977,0,0,0,1,0,0,0,222,8,1,2,24,2.8333333,0,13,1,8.0277777,22.745369,0,0,169,2197,1,1
10262,2008,1980,0,0,0,1,0,0,0,6,0,0,0,19,1.75,,,,3.0625,5.359375,,,,,,
10262,2009,1980,0,0,0,1,0,0,0,6,3,1,1,26,2.75,0,19,0,7.5625,20.796875,0,0,361,6859,0,0
10262,2010,1980,0,0,0,1,0,0,0,6,2,0,0,10,3.75,1,26,1,14.0625,52.734375,1,1,676,17576,1,1
10262,2011,1980,0,0,0,1,0,0,0,6,12,0,2,20,4.75,0,10,0,22.5625,107.17188,0,0,100,1000,0,0
10262,2012,1980,0,0,0,1,0,0,0,6,5,1,0,16,5.75,0,20,2,33.0625,190.10938,0,0,400,8000,4,8
10262,2013,1980,0,0,0,1,0,0,0,6,9,0,0,22,6.75,1,16,0,45.5625,307.54688,1,1,256,4096,0,0
10262,2014,1980,0,0,0,1,0,0,0,6,11,0,0,7,7.75,0,22,0,60.0625,465.48438,0,0,484,10648,0,0
10262,2015,1980,0,0,0,1,0,0,0,6,3,0,0,8,8.75,0,7,0,76.5625,669.92188,0,0,49,343,0,0
10264,2015,1982,0,0,0,1,0,0,0,258,2,0,1,6,2.1666667,,,,4.6944447,10.171297,,,,,,
10271,2014,1986,0,0,0,1,0,0,0,217,0,0,0,3,1.8333334,,,,3.3611112,6.1620374,,,,,,
10271,2015,1986,0,0,0,1,0,0,0,217,2,0,1,10,2.8333333,0,3,0,8.0277777,22.745369,0,0,9,27,0,0
10283,2009,1981,1,0,0,1,0,0,0,93,4,0,0,5,1.75,,,,3.0625,5.359375,,,,,,
10283,2010,1981,1,0,0,1,0,0,0,93,9,2,7,46,2.75,0,5,0,7.5625,20.796875,0,0,25,125,0,0
10283,2011,1981,1,0,0,1,0,0,0,93,4,2,7,41,3.75,2,46,7,14.0625,52.734375,4,8,2116,97336,49,343
10283,2012,1981,1,0,0,1,0,0,0,93,14,0,6,33,4.75,2,41,7,22.5625,107.17188,4,8,1681,68921,49,343
10283,2013,1981,1,0,0,1,0,0,0,93,5,0,1,8,5.75,0,33,6,33.0625,190.10938,0,0,1089,35937,36,216
10283,2014,1981,1,0,0,1,0,0,0,93,5,1,0,14,6.75,0,8,1,45.5625,307.54688,0,0,64,512,1,1
10283,2015,1981,1,0,0,1,0,0,0,93,8,0,1,11,7.75,1,14,0,60.0625,465.48438,1,1,196,2744,0,0
10318,2009,1970,1,0,0,1,0,0,0,37,4,0,1,25,2.5,,,,6.25,15.625,,,,,,
10318,2010,1970,1,0,0,1,0,0,0,37,0,0,0,30,3.5,0,25,1,12.25,42.875,0,0,625,15625,1,1
10318,2011,1970,1,0,0,1,0,0,0,37,0,0,0,16,4.5,0,30,0,20.25,91.125,0,0,900,27000,0,0
10318,2012,1970,1,0,0,1,0,0,0,37,0,0,0,0,5.5,0,16,0,30.25,166.375,0,0,256,4096,0,0
10318,2013,1970,1,0,0,1,0,0,0,37,0,0,0,0,6.5,0,0,0,42.25,274.625,0,0,0,0,0,0
10318,2014,1970,1,0,0,1,0,0,0,37,0,0,0,0,7.5,0,0,0,56.25,421.875,0,0,0,0,0,0
10318,2015,1970,1,0,0,1,0,0,0,37,0,0,0,0,8.5,0,0,0,72.25,614.125,0,0,0,0,0,0
10326,2013,1985,1,0,0,1,0,0,0,168,8,1,1,81,2.25,,,,5.0625,11.390625,,,,,,
10326,2014,1985,1,0,0,1,0,0,0,168,19,0,2,108,3.25,1,81,1,10.5625,34.328125,1,1,6561,531441,1,1
10326,2015,1985,1,0,0,1,0,0,0,168,20,1,0,98,4.25,0,108,2,18.0625,76.765625,0,0,11664,1259712,4,8
10332,2015,1988,0,0,0,1,0,0,0,244,5,1,0,12,2.5,,,,6.25,15.625,,,,,,
10343,2014,1987,1,0,0,1,0,0,0,221,0,1,0,14,1.8333334,,,,3.3611112,6.1620374,,,,,,
10343,2015,1987,1,0,0,1,0,0,0,221,2,1,1,15,2.8333333,1,14,0,8.0277777,22.745369,1,1,196,2744,0,0
10344,2009,1975,1,0,0,1,0,0,0,48,3,0,0,26,2.4166667,,,,5.8402781,14.114006,,,,,,
10344,2010,1975,1,0,0,1,0,0,0,48,12,1,0,20,3.4166667,0,26,0,11.673612,39.884842,0,0,676,17576,0,0
10344,2011,1975,1,0,0,1,0,0,0,48,4,0,0,39,4.4166665,1,20,0,19.506943,86.155663,1,1,400,8000,0,0
10344,2012,1975,1,0,0,1,0,0,0,48,16,0,0,39,5.4166665,0,39,0,29.340277,158.92648,0,0,1521,59319,0,0
10344,2013,1975,1,0,0,1,0,0,0,48,2,0,0,15,6.4166665,0,39,0,41.173611,264.19733,0,0,1521,59319,0,0
10344,2014,1975,1,0,0,1,0,0,0,48,6,0,0,1,7.4166665,0,15,0,55.006943,407.96814,0,0,225,3375,0,0
10344,2015,1975,1,0,0,1,0,0,0,48,4,0,0,1,8.416667,0,1,0,70.840286,596.23907,0,0,1,1,0,0
10354,2011,1984,1,0,0,1,0,0,0,146,0,0,1,7,1.75,,,,3.0625,5.359375,,,,,,
10354,2012,1984,1,0,0,1,0,0,0,146,0,0,0,7,2.75,0,7,1,7.5625,20.796875,0,0,49,343,1,1
10354,2013,1984,1,0,0,1,0,0,0,146,7,2,0,26,3.75,0,7,0,14.0625,52.734375,0,0,49,343,0,0
10354,2014,1984,1,0,0,1,0,0,0,146,1,0,0,0,4.75,2,26,0,22.5625,107.17188,4,8,676,17576,0,0
10354,2015,1984,1,0,0,1,0,0,0,146,0,0,0,0,5.75,0,0,0,33.0625,190.10938,0,0,0,0,0,0
10355,2015,1983,0,0,0,1,0,0,0,258,0,0,1,7,2.1666667,,,,4.6944447,10.171297,,,,,,
10359,2015,1977,0,0,0,1,0,0,0,234,2,1,0,10,2.5,,,,6.25,15.625,,,,,,
10370,2010,1981,0,0,0,1,0,0,0,124,5,0,0,23,1.8333334,,,,3.3611112,6.1620374,,,,,,
10370,2011,1981,0,0,0,1,0,0,0,124,8,1,1,31,2.8333333,0,23,0,8.0277777,22.745369,0,0,529,12167,0,0
10370,2012,1981,0,0,0,1,0,0,0,124,29,2,2,42,3.8333333,1,31,1,14.694444,56.328701,1,1,961,29791,1,1
10370,2013,1981,0,0,0,1,0,0,0,124,8,1,0,61,4.8333335,2,42,2,23.361113,112.91205,4,8,1764,74088,4,8
10370,2014,1981,0,0,0,1,0,0,0,124,24,2,2,48,5.8333335,1,61,0,34.027779,198.49539,1,1,3721,226981,0,0
10370,2015,1981,0,0,0,1,0,0,0,124,10,2,4,36,6.8333335,2,48,2,46.694447,319.07874,4,8,2304,110592,4,8
10416,2009,1970,0,1,0,0,0,0,0,28,3,3,1,27,2.5,,,,6.25,15.625,,,,,,
10416,2010,1970,0,1,0,0,0,0,0,28,9,0,3,40,3.5,3,27,1,12.25,42.875,9,27,729,19683,1,1
10416,2011,1970,0,1,0,0,0,0,0,28,9,1,3,32,4.5,0,40,3,20.25,91.125,0,0,1600,64000,9,27
10416,2012,1970,0,1,0,0,0,0,0,28,1,0,0,19,5.5,1,32,3,30.25,166.375,1,1,1024,32768,9,27
10416,2013,1970,0,1,0,0,0,0,0,28,12,0,2,13,6.5,0,19,0,42.25,274.625,0,0,361,6859,0,0
10416,2014,1970,0,1,0,0,0,0,0,28,7,1,0,12,7.5,0,13,2,56.25,421.875,0,0,169,2197,4,8
10416,2015,1970,0,1,0,0,0,0,0,28,8,0,0,9,8.5,1,12,0,72.25,614.125,1,1,144,1728,0,0
10463,2014,1985,0,1,0,0,0,0,0,228,9,1,0,24,1.9166666,,,,3.6736109,7.0410876,,,,,,
10463,2015,1985,0,1,0,0,0,0,0,228,11,0,2,47,2.9166667,1,24,0,8.5069447,24.811924,1,1,576,13824,0,0
10467,2014,1981,0,1,0,0,0,0,0,193,14,1,1,29,2.25,,,,5.0625,11.390625,,,,,,
10467,2015,1981,0,1,0,0,0,0,0,193,38,3,6,30,3.25,1,29,1,10.5625,34.328125,1,1,841,24389,1,1
10490,2008,1984,0,1,0,0,0,0,0,8,1,0,0,8,1.75,,,,3.0625,5.359375,,,,,,
10490,2009,1984,0,1,0,0,0,0,0,8,2,0,0,31,2.75,0,8,0,7.5625,20.796875,0,0,64,512,0,0
10490,2010,1984,0,1,0,0,0,0,0,8,6,2,0,34,3.75,0,31,0,14.0625,52.734375,0,0,961,29791,0,0
10490,2011,1984,0,1,0,0,0,0,0,8,3,0,1,32,4.75,2,34,0,22.5625,107.17188,4,8,1156,39304,0,0
10490,2012,1984,0,1,0,0,0,0,0,8,2,2,2,29,5.75,0,32,1,33.0625,190.10938,0,0,1024,32768,1,1
10490,2013,1984,0,1,0,0,0,0,0,8,8,1,0,42,6.75,2,29,2,45.5625,307.54688,4,8,841,24389,4,8
10490,2014,1984,0,1,0,0,0,0,0,8,13,0,0,63,7.75,1,42,0,60.0625,465.48438,1,1,1764,74088,0,0
10490,2015,1984,0,1,0,0,0,0,0,8,0,0,0,20,8.75,0,63,0,76.5625,669.92188,0,0,3969,250047,0,0
10504,2009,1981,0,1,0,0,0,0,0,49,6,1,0,34,2.3333333,,,,5.4444442,12.703702,,,,,,
10504,2010,1981,0,1,0,0,0,0,0,49,13,3,6,65,3.3333333,1,34,0,11.111111,37.037033,1,1,1156,39304,0,0
10504,2011,1981,0,1,0,0,0,0,0,49,8,0,4,83,4.3333335,3,65,6,18.777779,81.370377,9,27,4225,274625,36,216
10504,2012,1981,0,1,0,0,0,0,0,49,6,3,1,48,5.3333335,0,83,4,28.444447,151.70372,0,0,6889,571787,16,64
10504,2013,1981,0,1,0,0,0,0,0,49,4,0,2,19,6.3333335,3,48,1,40.111115,254.03706,9,27,2304,110592,1,1
10504,2014,1981,0,1,0,0,0,0,0,49,30,0,3,74,7.3333335,0,19,2,53.777779,394.37039,0,0,361,6859,4,8
10504,2015,1981,0,1,0,0,0,0,0,49,10,0,2,27,8.333333,0,74,3,69.444443,578.70361,0,0,5476,405224,9,27
10513,2014,1980,1,1,0,0,0,0,0,221,0,0,0,3,1.8333334,,,,3.3611112,6.1620374,,,,,,
10513,2015,1980,1,1,0,0,0,0,0,221,2,0,0,32,2.8333333,0,3,0,8.0277777,22.745369,0,0,9,27,0,0
10534,2015,1977,0,1,0,0,0,0,0,281,0,0,0,1,1.75,,,,3.0625,5.359375,,,,,,
10566,2014,1986,0,0,0,1,0,0,0,205,6,0,0,2,2.1666667,,,,4.6944447,10.171297,,,,,,
10566,2015,1986,0,0,0,1,0,0,0,205,2,0,0,11,3.1666667,0,2,0,10.027779,31.754633,0,0,4,8,0,0
10573,2010,1983,0,1,0,0,0,0,0,105,22,0,1,67,2.5,,,,6.25,15.625,,,,,,
10573,2011,1983,0,1,0,0,0,0,0,105,14,0,1,43,3.5,0,67,1,12.25,42.875,0,0,4489,300763,1,1
10573,2012,1983,0,1,0,0,0,0,0,105,16,0,1,85,4.5,0,43,1,20.25,91.125,0,0,1849,79507,1,1
10573,2013,1983,0,1,0,0,0,0,0,105,28,2,1,162,5.5,0,85,1,30.25,166.375,0,0,7225,614125,1,1
10573,2014,1983,0,1,0,0,0,0,0,105,19,4,3,170,6.5,2,162,1,42.25,274.625,4,8,26244,4251528,1,1
10573,2015,1983,0,1,0,0,0,0,0,105,14,0,1,189,7.5,4,170,3,56.25,421.875,16,64,28900,4913000,9,27
10578,2014,1986,0,1,0,0,0,0,0,209,2,0,1,24,2.25,,,,5.0625,11.390625,,,,,,
10578,2015,1986,0,1,0,0,0,0,0,209,8,0,2,61,3.25,0,24,1,10.5625,34.328125,0,0,576,13824,1,1
10653,2012,1980,0,1,0,0,0,0,0,155,13,0,0,61,2.3333333,,,,5.4444442,12.703702,,,,,,
10653,2013,1980,0,1,0,0,0,0,0,155,5,1,2,95,3.3333333,0,61,0,11.111111,37.037033,0,0,3721,226981,0,0
10653,2014,1980,0,1,0,0,0,0,0,155,17,3,3,128,4.3333335,1,95,2,18.777779,81.370377,1,1,9025,857375,4,8
10653,2015,1980,0,1,0,0,0,0,0,155,36,3,1,162,5.3333335,3,128,3,28.444447,151.70372,9,27,16384,2097152,9,27
10690,2011,1980,1,0,1,0,0,0,0,138,2,1,0,38,2.0833333,,,,4.3402777,9.042244,,,,,,
10690,2012,1980,1,0,1,0,0,0,0,138,3,1,3,42,3.0833333,1,38,0,9.5069437,29.313076,1,1,1444,54872,0,0
10690,2013,1980,1,0,1,0,0,0,0,138,6,2,2,25,4.0833335,1,42,3,16.673613,68.083923,1,1,1764,74088,9,27
10690,2014,1980,1,0,1,0,0,0,0,138,0,0,1,9,5.0833335,2,25,2,25.840279,131.35475,4,8,625,15625,4,8
10690,2015,1980,1,0,1,0,0,0,0,138,1,1,0,5,6.0833335,0,9,1,37.006947,225.1256,0,0,81,729,1,1
10691,2015,1985,1,0,1,0,0,0,0,262,8,0,0,8,2.1666667,,,,4.6944447,10.171297,,,,,,
10718,2015,1982,0,1,0,0,0,0,0,258,4,0,1,30,2.1666667,,,,4.6944447,10.171297,,,,,,
10725,2015,1984,0,0,1,0,0,0,0,252,2,0,0,8,2.6666667,,,,7.1111116,18.962965,,,,,,
10814,2014,1979,0,1,0,0,0,0,0,202,3,0,0,13,2.0833333,,,,4.3402777,9.042244,,,,,,
10814,2015,1979,0,1,0,0,0,0,0,202,4,1,1,18,3.0833333,0,13,0,9.5069437,29.313076,0,0,169,2197,0,0
10873,2014,1982,1,1,0,0,0,0,0,233,0,0,0,34,1.8333334,,,,3.3611112,6.1620374,,,,,,
10873,2015,1982,1,1,0,0,0,0,0,233,10,0,3,155,2.8333333,0,34,0,8.0277777,22.745369,0,0,1156,39304,0,0
10888,2014,1988,0,1,0,0,0,0,0,235,0,0,0,0,1.5833334,,,,2.5069447,3.9693291,,,,,,
10888,2015,1988,0,1,0,0,0,0,0,235,3,0,0,34,2.5833333,0,0,0,6.6736107,17.24016,0,0,0,0,0,0
10930,2010,1976,0,0,0,1,0,0,0,110,0,2,0,20,2.75,,,,7.5625,20.796875,,,,,,
10930,2011,1976,0,0,0,1,0,0,0,110,4,1,1,22,3.75,2,20,0,14.0625,52.734375,4,8,400,8000,0,0
10930,2012,1976,0,0,0,1,0,0,0,110,0,0,0,17,4.75,1,22,1,22.5625,107.17188,1,1,484,10648,1,1
10930,2013,1976,0,0,0,1,0,0,0,110,0,0,1,25,5.75,0,17,0,33.0625,190.10938,0,0,289,4913,0,0
10930,2014,1976,0,0,0,1,0,0,0,110,0,1,1,10,6.75,0,25,1,45.5625,307.54688,0,0,625,15625,1,1
10930,2015,1976,0,0,0,1,0,0,0,110,0,0,0,11,7.75,1,10,1,60.0625,465.48438,1,1,100,1000,1,1
10941,2015,1981,0,0,0,1,0,0,0,273,0,0,0,5,1.9166666,,,,3.6736109,7.0410876,,,,,,
10957,2009,1982,0,0,0,1,0,0,0,45,2,2,0,21,2.3333333,,,,5.4444442,12.703702,,,,,,
10957,2010,1982,0,0,0,1,0,0,0,45,5,2,2,22,3.3333333,2,21,0,11.111111,37.037033,4,8,441,9261,0,0
10957,2011,1982,0,0,0,1,0,0,0,45,7,0,4,22,4.3333335,2,22,2,18.777779,81.370377,4,8,484,10648,4,8
10957,2012,1982,0,0,0,1,0,0,0,45,3,0,0,12,5.3333335,0,22,4,28.444447,151.70372,0,0,484,10648,16,64
10957,2013,1982,0,0,0,1,0,0,0,45,7,1,3,12,6.3333335,0,12,0,40.111115,254.03706,0,0,144,1728,0,0
10957,2014,1982,0,0,0,1,0,0,0,45,4,0,1,14,7.3333335,1,12,3,53.777779,394.37039,1,1,144,1728,9,27
10957,2015,1982,0,0,0,1,0,0,0,45,8,0,1,26,8.333333,0,14,1,69.444443,578.70361,0,0,196,2744,1,1
10958,2014,1976,1,0,0,1,0,0,0,221,0,0,1,5,1.75,,,,3.0625,5.359375,,,,,,
10958,2015,1976,1,0,0,1,0,0,0,221,1,1,0,0,2.75,0,5,1,7.5625,20.796875,0,0,25,125,1,1
10959,2013,1984,0,0,0,1,0,0,0,174,2,0,0,6,1.5,,,,2.25,3.375,,,,,,
10959,2014,1984,0,0,0,1,0,0,0,174,19,2,1,89,2.5,0,6,0,6.25,15.625,0,0,36,216,0,0
10959,2015,1984,0,0,0,1,0,0,0,174,21,3,4,91,3.5,2,89,1,12.25,42.875,4,8,7921,704969,1,1
10970,2010,1977,0,1,0,0,0,0,0,124,2,0,0,15,1.8333334,,,,3.3611112,6.1620374,,,,,,
10970,2011,1977,0,1,0,0,0,0,0,124,47,0,1,58,2.8333333,0,15,0,8.0277777,22.745369,0,0,225,3375,0,0
10970,2012,1977,0,1,0,0,0,0,0,124,32,3,0,43,3.8333333,0,58,1,14.694444,56.328701,0,0,3364,195112,1,1
10970,2013,1977,0,1,0,0,0,0,0,124,16,0,2,52,4.8333335,3,43,0,23.361113,112.91205,9,27,1849,79507,0,0
10970,2014,1977,0,1,0,0,0,0,0,124,14,0,0,47,5.8333335,0,52,2,34.027779,198.49539,0,0,2704,140608,4,8
10970,2015,1977,0,1,0,0,0,0,0,124,14,0,0,54,6.8333335,0,47,0,46.694447,319.07874,0,0,2209,103823,0,0
11025,2014,1975,0,1,0,0,0,0,0,248,0,0,0,1,1.5833334,,,,2.5069447,3.9693291,,,,,,
11025,2015,1975,0,1,0,0,0,0,0,248,10,0,2,41,2.5833333,0,1,0,6.6736107,17.24016,0,0,1,1,0,0
11086,2008,1982,0,0,0,1,0,0,0,33,1,0,0,3,1.5833334,,,,2.5069447,3.9693291,,,,,,
11086,2009,1982,0,0,0,1,0,0,0,33,8,1,1,58,2.5833333,0,3,0,6.6736107,17.24016,0,0,9,27,0,0
11086,2010,1982,0,0,0,1,0,0,0,33,24,1,0,71,3.5833333,1,58,1,12.840278,46.010994,1,1,3364,195112,1,1
11086,2011,1982,0,0,0,1,0,0,0,33,6,0,0,78,4.5833335,1,71,0,21.006947,96.281837,1,1,5041,357911,0,0
11086,2012,1982,0,0,0,1,0,0,0,33,5,0,1,25,5.5833335,0,78,0,31.173613,174.05267,0,0,6084,474552,0,0
11086,2013,1982,0,0,0,1,0,0,0,33,13,0,0,17,6.5833335,0,25,1,43.340279,285.32352,0,0,625,15625,1,1
11086,2014,1982,0,0,0,1,0,0,0,33,22,0,0,19,7.5833335,0,17,0,57.506947,436.09436,0,0,289,4913,0,0
11086,2015,1982,0,0,0,1,0,0,0,33,19,0,1,23,8.583333,0,19,0,73.673607,632.36511,0,0,361,6859,0,0
11092,2009,1976,0,0,0,1,0,0,0,25,13,2,0,54,2.5,,,,6.25,15.625,,,,,,
11092,2010,1976,0,0,0,1,0,0,0,25,11,2,1,68,3.5,2,54,0,12.25,42.875,4,8,2916,157464,0,0
11092,2011,1976,0,0,0,1,0,0,0,25,7,2,1,59,4.5,2,68,1,20.25,91.125,4,8,4624,314432,1,1
11092,2012,1976,0,0,0,1,0,0,0,25,14,1,2,63,5.5,2,59,1,30.25,166.375,4,8,3481,205379,1,1
11092,2013,1976,0,0,0,1,0,0,0,25,16,0,3,29,6.5,1,63,2,42.25,274.625,1,1,3969,250047,4,8
11092,2014,1976,0,0,0,1,0,0,0,25,6,0,0,27,7.5,0,29,3,56.25,421.875,0,0,841,24389,9,27
11092,2015,1976,0,0,0,1,0,0,0,25,6,1,0,20,8.5,0,27,0,72.25,614.125,0,0,729,19683,0,0
11093,2013,1983,0,0,0,1,0,0,0,175,0,0,0,4,1.5,,,,2.25,3.375,,,,,,
11093,2014,1983,0,0,0,1,0,0,0,175,8,3,1,31,2.5,0,4,0,6.25,15.625,0,0,16,64,0,0
11093,2015,1983,0,0,0,1,0,0,0,175,19,0,1,24,3.5,3,31,1,12.25,42.875,9,27,961,29791,1,1
11094,2014,1982,1,0,0,1,0,0,0,175,4,0,1,16,2.4166667,,,,5.8402781,14.114006,,,,,,
11094,2015,1982,1,0,0,1,0,0,0,175,0,0,0,0,3.4166667,0,16,1,11.673612,39.884842,0,0,256,4096,1,1
11098,2013,1986,0,0,0,1,0,0,0,165,2,0,0,12,2.25,,,,5.0625,11.390625,,,,,,
11098,2014,1986,0,0,0,1,0,0,0,165,7,0,0,17,3.25,0,12,0,10.5625,34.328125,0,0,144,1728,0,0
11098,2015,1986,0,0,0,1,0,0,0,165,2,3,1,54,4.25,0,17,0,18.0625,76.765625,0,0,289,4913,0,0
11127,2008,1980,0,1,0,0,0,0,0,26,0,0,0,1,1.5833334,,,,2.5069447,3.9693291,,,,,,
11127,2009,1980,0,1,0,0,0,0,0,26,20,3,3,65,2.5833333,0,1,0,6.6736107,17.24016,0,0,1,1,0,0
11127,2010,1980,0,1,0,0,0,0,0,26,12,0,0,60,3.5833333,3,65,3,12.840278,46.010994,9,27,4225,274625,9,27
11127,2011,1980,0,1,0,0,0,0,0,26,2,3,1,40,4.5833335,0,60,0,21.006947,96.281837,0,0,3600,216000,0,0
11127,2012,1980,0,1,0,0,0,0,0,26,7,0,0,5,5.5833335,3,40,1,31.173613,174.05267,9,27,1600,64000,1,1
11148,2015,1980,0,1,0,0,0,0,0,253,13,0,1,41,2.4166667,,,,5.8402781,14.114006,,,,,,
11157,2015,1981,1,1,0,0,0,0,0,240,14,0,0,34,2.5,,,,6.25,15.625,,,,,,
11165,2011,1985,1,1,0,0,0,0,0,146,4,0,1,4,1.75,,,,3.0625,5.359375,,,,,,
11165,2012,1985,1,1,0,0,0,0,0,146,2,0,0,5,2.75,0,4,1,7.5625,20.796875,0,0,16,64,1,1
11165,2013,1985,1,1,0,0,0,0,0,146,5,0,2,28,3.75,0,5,0,14.0625,52.734375,0,0,25,125,0,0
